,backers_count,converted_pledged_amount,country,created_at,currency,current_currency,deadline,disable_communication,fx_rate,goal,id,is_starrable,launched_at,name,pledged,spotlight,staff_pick,state,state_changed_at,static_usd_rate,urls,usd_pledged,cat_name,cat_slug,loc_state,time_allowed,goal/time_allowed
52,117,10060,NAmerica,2018-05-23,USD,USD,2018-08-25,False,1.0,8000.0,384371418,False,2018-07-26,No BS Brew Company,10060.0,True,False,successful,2018-08-25,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1869633910/no-bs-brew-company?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1869633910/no-bs-brew-company/rewards""}}",10060.0,Drinks,food/drinks,NY,94,85.1063829787234
53,131,8767,NAmerica,2018-11-28,USD,USD,2019-01-05,False,1.0,3000.0,1424507669,False,2018-12-06,The Dark Road,8767.0,True,False,successful,2019-01-05,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/johntague/the-dark-road?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/johntague/the-dark-road/rewards""}}",8767.0,Science Fiction,film & video/science fiction,CA,38,78.94736842105263
54,0,0,NAmerica,2016-04-27,USD,USD,2016-07-03,False,1.0,100000.0,811754287,False,2016-05-04,7.8 Ecuador,0.0,False,False,failed,2016-07-03,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/310228779/78-ecuador?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/310228779/78-ecuador/rewards""}}",0.0,Movie Theaters,film & video/movie theaters,NY,67,1492.5373134328358
55,55,2482,NAmerica,2018-08-08,USD,USD,2018-11-16,False,1.0,500.0,493677638,False,2018-09-17,Protean Magazine,2482.0,True,False,successful,2018-11-16,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/proteanmag/protean-magazine?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/proteanmag/protean-magazine/rewards""}}",2482.0,Periodicals,publishing/periodicals,CA,100,5.0
56,5,35,NAmerica,2014-07-08,USD,USD,2014-09-01,False,1.0,1000000.0,1714320006,False,2014-07-09,Tim Burton's Batman Triumphant,35.0,False,False,failed,2014-09-01,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1290522998/tim-burtons-batman-triumphant?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1290522998/tim-burtons-batman-triumphant/rewards""}}",35.0,Action,film & video/action,NY,55,18181.81818181818
57,20,3617,Euro,2015-11-20,EUR,USD,2015-12-24,False,1.13029345,10000.0,437357166,False,2015-11-24,Paris-is-beautiful magazine - Issue 01,3309.0,False,True,failed,2015-12-24,1.06121626,"{""web"":{""project"":""https://www.kickstarter.com/projects/285167760/paris-is-beautiful-magazine-issue-01?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/285167760/paris-is-beautiful-magazine-issue-01/rewards""}}",3511.56460434,Periodicals,publishing/periodicals,Ile-de-France,34,294.11764705882354
58,21,1605,NAmerica,2016-12-02,USD,USD,2017-01-02,False,1.0,1600.0,121244429,False,2016-12-12,Mr. Wonderful — A Short Film,1605.0,True,False,successful,2017-01-02,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/tylerdigital1/mr-wonderful-a-short-film?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/tylerdigital1/mr-wonderful-a-short-film/rewards""}}",1605.0,Shorts,film & video/shorts,SC,31,51.61290322580645
59,4,125,NAmerica,2014-08-20,CAD,USD,2015-03-12,False,0.74903281,17000.0,1403361678,False,2015-02-13,"""Cave Men TV"". All about ""Custom Caves"" and ""Radical Cars""!",160.0,False,False,failed,2015-03-12,0.79167099,"{""web"":{""project"":""https://www.kickstarter.com/projects/1592653901/cave-men-tv-all-about-custom-caves-and-radical-car?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1592653901/cave-men-tv-all-about-custom-caves-and-radical-car/rewards""}}",126.6673584,Television,film & video/television,ON,204,83.33333333333333
60,510,20785,NAmerica,2015-03-17,USD,USD,2015-04-16,False,1.0,9000.0,651407808,False,2015-03-17,The Focus Group,20785.0,True,True,successful,2015-04-16,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/84776478/the-focus-group?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/84776478/the-focus-group/rewards""}}",20785.0,Shorts,film & video/shorts,NY,30,300.0
61,93,4152,NAmerica,2015-10-07,USD,USD,2016-01-01,False,1.0,4000.0,1700561505,False,2015-11-30,Zymbol Issue 6: New Surreal Art & Literature,4152.0,True,True,successful,2016-01-01,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/annejamesmedia/zymbol-issue-6-new-surreal-art-and-literature?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/annejamesmedia/zymbol-issue-6-new-surreal-art-and-literature/rewards""}}",4152.0,Periodicals,publishing/periodicals,MA,86,46.51162790697674
62,26,4178,NAmerica,2011-07-20,USD,USD,2011-08-25,False,1.0,4000.0,815093591,False,2011-07-26,The Supper,4178.0,True,False,successful,2011-08-25,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1451508552/the-supper?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1451508552/the-supper/rewards""}}",4178.0,Dance,dance,NY,36,111.11111111111111
63,495,38220,NAmerica,2018-06-24,USD,USD,2018-09-22,False,1.0,30000.0,1092840747,False,2018-08-23,The Lean Startup Co. presents the Intrapreneur's Journey,38220.0,True,False,successful,2018-09-22,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1699425853/the-lean-startup-co-presents-the-intrapreneurs-jou?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1699425853/the-lean-startup-co-presents-the-intrapreneurs-jou/rewards""}}",38220.0,Publishing,publishing,CA,90,333.3333333333333
64,462,23666,NAmerica,2014-07-31,USD,USD,2014-09-10,False,1.0,15000.0,1298625829,False,2014-08-12,Knit Wit Magazine,23666.0,True,True,successful,2014-09-10,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/23300358/knit-wit-magazine?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/23300358/knit-wit-magazine/rewards""}}",23666.0,Periodicals,publishing/periodicals,CA,41,365.8536585365854
65,2,18,NAmerica,2014-07-16,CAD,USD,2014-09-05,False,0.74903281,30000.0,1948999892,False,2014-07-22,Plastic Ripple Effect,20.0,False,False,failed,2014-09-05,0.93139355,"{""web"":{""project"":""https://www.kickstarter.com/projects/172698412/plastic-ripple-effect?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/172698412/plastic-ripple-effect/rewards""}}",18.627871,Nature,photography/nature,Lazio,51,588.2352941176471
66,87,11762,NAmerica,2015-10-03,USD,USD,2016-04-27,False,1.0,10000.0,1863562877,False,2016-03-27,Savannah's First Wood Fired Pizza Caterer on Wheels!,11762.0,True,True,successful,2016-04-27,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/bigbonpizza/savannahs-first-wood-fired-pizza-caterer-on-wheels?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/bigbonpizza/savannahs-first-wood-fired-pizza-caterer-on-wheels/rewards""}}",11762.0,Events,food/events,GA,207,48.309178743961354
67,3,48,NAmerica,2018-01-25,CAD,USD,2018-02-24,False,0.74903281,775.0,1856441375,False,2018-01-25,Sakura & Syaoran Cardcaptor Bear Enamel Pins,61.0,False,False,failed,2018-02-24,0.80589918,"{""web"":{""project"":""https://www.kickstarter.com/projects/1836561532/sakura-and-syaoran-cardcaptor-bear-enamel-pin-set?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1836561532/sakura-and-syaoran-cardcaptor-bear-enamel-pin-set/rewards""}}",49.15984998,Digital Art,art/digital art,ON,30,25.833333333333332
68,122,16610,NAmerica,2017-08-29,USD,USD,2018-12-11,False,1.0,15000.0,1828763556,False,2018-10-26,HARUMI - Hiding In Plain Sight,16610.0,True,False,successful,2018-12-11,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1209470946/harumi-hiding-in-plain-sight?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1209470946/harumi-hiding-in-plain-sight/rewards""}}",16610.0,Documentary,film & video/documentary,CA,469,31.982942430703623
69,41,7157,NAmerica,2018-07-23,USD,USD,2018-09-01,False,1.0,7000.0,1425262245,False,2018-08-03,Philadelphia Baking Experiment: New bakery opening soon!,7157.0,True,False,successful,2018-09-01,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/philadelphiabakingex/philadelphia-baking-experiment-new-bakery-opening?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/philadelphiabakingex/philadelphia-baking-experiment-new-bakery-opening/rewards""}}",7157.0,Small Batch,food/small batch,AZ,40,175.0
70,42,2556,NAmerica,2019-01-01,USD,USD,2019-03-01,False,1.0,2500.0,1533937639,False,2019-01-12,Red Shirts and Rubber Duckies (smiling through chemotherapy),2556.0,True,False,successful,2019-03-01,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/redshirts/red-shirts-and-rubber-duckies-smiling-through-chem?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/redshirts/red-shirts-and-rubber-duckies-smiling-through-chem/rewards""}}",2556.0,Nonfiction,publishing/nonfiction,FL,59,42.3728813559322
71,2,31,Euro,2017-06-16,GBP,USD,2017-08-14,False,1.30399008,10250.0,973433546,False,2017-07-16,Good Lines Mean Everything,24.0,False,False,failed,2017-08-14,1.3095433,"{""web"":{""project"":""https://www.kickstarter.com/projects/1158928321/good-lines-mean-everything?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1158928321/good-lines-mean-everything/rewards""}}",31.4290392,Graphic Design,design/graphic design,England,59,173.72881355932202
72,0,0,NAmerica,2015-05-20,USD,USD,2015-06-20,False,1.0,350.0,699180267,False,2015-05-21,Art gifs,0.0,False,False,failed,2015-06-20,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1226014791/art-giffs?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1226014791/art-giffs/rewards""}}",0.0,Digital Art,art/digital art,CA,31,11.290322580645162
73,16,515,NAmerica,2015-02-02,USD,USD,2015-03-11,False,1.0,400.0,2145189666,False,2015-02-09,Sutra (Thread)Hand Dyed Hand Spinned Sustainable Yarn,515.0,True,False,successful,2015-03-11,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1800816187/sutra-threadhand-dyed-hand-spinned-sustainable-yar?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1800816187/sutra-threadhand-dyed-hand-spinned-sustainable-yar/rewards""}}",515.0,Knitting,crafts/knitting,AZ,37,10.81081081081081
74,23,1256,NAmerica,2014-02-24,USD,USD,2014-05-30,False,1.0,1200.0,311067240,False,2014-04-30,Simply Sandra,1256.0,True,False,successful,2014-05-30,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1678128707/simply-sandra?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1678128707/simply-sandra/rewards""}}",1256.0,Shorts,film & video/shorts,NY,95,12.631578947368421
75,636,50182,NAmerica,2015-09-04,USD,USD,2015-11-15,False,1.0,45000.0,998654567,False,2015-09-16,"REFOUNDRY: Restoring Furniture, Restoring Lives",50182.5,True,True,successful,2015-11-15,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/refoundry/refoundry-restoring-furniture-restoring-lives?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/refoundry/refoundry-restoring-furniture-restoring-lives/rewards""}}",50182.5,Woodworking,crafts/woodworking,NY,72,625.0
76,26,1706,NAmerica,2015-06-29,USD,USD,2015-08-10,False,1.0,1700.0,2088163133,False,2015-07-01,DIEGO & DREW SAY I DO developmental workshop,1706.69,True,False,successful,2015-08-10,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/735765857/diego-and-drew-say-i-do-developmental-workshop?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/735765857/diego-and-drew-say-i-do-developmental-workshop/rewards""}}",1706.69,Immersive,theater/immersive,FL,42,40.476190476190474
77,5,500,NAmerica,2014-05-16,USD,USD,2014-08-30,False,1.0,7000.0,787716687,False,2014-07-31,Please Help Liz get to Hawaii in 2016,500.0,False,False,failed,2014-08-30,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1718619064/please-help-liz-get-to-hawaii-in-2016?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1718619064/please-help-liz-get-to-hawaii-in-2016/rewards""}}",500.0,Kids,music/kids,PA,106,66.0377358490566
78,41,1096,Euro,2018-08-24,GBP,USD,2018-10-02,False,1.30577112,550.0,982888478,False,2018-09-02,Retro Gaming Scotland Posters,841.0,True,False,successful,2018-10-02,1.29610068,"{""web"":{""project"":""https://www.kickstarter.com/projects/rcadeglasgow/retro-gaming-scotland-posters?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/rcadeglasgow/retro-gaming-scotland-posters/rewards""}}",1090.02067188,Digital Art,art/digital art,Scotland,39,14.102564102564102
79,0,0,NAmerica,2015-08-09,USD,USD,2015-11-12,False,1.0,600.0,1691967818,False,2015-11-05,Urban Youth Photography Studio/Class,0.0,False,False,failed,2015-11-12,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/urbanyouthhelp/urban-youth-photography-studio-class?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/urbanyouthhelp/urban-youth-photography-studio-class/rewards""}}",0.0,Digital Art,art/digital art,MD,95,6.315789473684211
80,475,21559,NAmerica,2018-01-19,USD,USD,2018-03-15,False,1.0,15000.0,75403173,False,2018-02-11,Sunspot Jungle: Kickstarter Exclusive Hardcover Edition,21559.0,True,True,successful,2018-03-15,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/754730215/sunspot-jungle-kickstarter-exclusive-hardcover-edi?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/754730215/sunspot-jungle-kickstarter-exclusive-hardcover-edi/rewards""}}",21559.0,Fiction,publishing/fiction,DC,55,272.72727272727275
81,81,4280,NAmerica,2017-01-22,USD,USD,2017-05-30,False,1.0,20000.0,483813542,False,2017-04-30,Keepin' It Real The Layers Bakery Cookbook,4280.0,False,False,failed,2017-05-30,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/746972986/keepin-it-real-the-layers-bakery-cookbook?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/746972986/keepin-it-real-the-layers-bakery-cookbook/rewards""}}",4280.0,Cookbooks,food/cookbooks,NV,128,156.25
82,1,7,NAmerica,2016-01-09,CAD,USD,2016-03-31,False,0.74903281,444000.0,1067704855,False,2016-02-03,On the Trail of Trump,10.0,False,False,failed,2016-03-31,0.71516793,"{""web"":{""project"":""https://www.kickstarter.com/projects/691765065/on-the-trail-of-trump?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/691765065/on-the-trail-of-trump/rewards""}}",7.1516793,Immersive,theater/immersive,Yukon Territory,82,5414.634146341464
83,218,16716,NAmerica,2014-12-16,USD,USD,2015-03-02,False,1.0,15000.0,250732794,False,2015-02-09,"Save the historic barns! Lemax Farm, North Hartland, Vermont",16716.0,True,True,successful,2015-03-02,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1914100895/save-the-historic-barns-lemax-farm-north-hartland?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1914100895/save-the-historic-barns-lemax-farm-north-hartland/rewards""}}",16716.0,Farms,food/farms,VT,76,197.3684210526316
84,19,2867,SAmerica,2019-02-11,MXN,USD,2019-04-03,False,0.053016499999999994,55000.0,261552720,False,2019-02-18,"""Varado""",55028.8,True,False,successful,2019-04-03,0.05196747,"{""web"":{""project"":""https://www.kickstarter.com/projects/santiagoguerraarr/varado?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/santiagoguerraarr/varado/rewards""}}",2859.707513136,Shorts,film & video/shorts,Baja California,51,1078.4313725490197
85,59,2188,Euro,2017-08-02,GBP,USD,2017-09-03,False,1.30577112,1000.0,699713911,False,2017-08-04,Duncan Edwards - The Boy Who Had It All 2.0,1690.0,True,False,successful,2017-09-03,1.3215957999999999,"{""web"":{""project"":""https://www.kickstarter.com/projects/1340154498/duncan-edwards-the-boy-who-had-it-all-20?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1340154498/duncan-edwards-the-boy-who-had-it-all-20/rewards""}}",2233.496902,Shorts,film & video/shorts,England,32,31.25
86,5,274,Euro,2017-01-23,EUR,USD,2017-02-23,False,1.13029345,500.0,1010673178,False,2017-01-26,Harry Potter Scarves - Homemade Knitted,260.0,False,False,failed,2017-02-23,1.0730696,"{""web"":{""project"":""https://www.kickstarter.com/projects/1222151060/harry-potter-scarves-homemade-knitted?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1222151060/harry-potter-scarves-homemade-knitted/rewards""}}",278.998096,Knitting,crafts/knitting,Dublin,31,16.129032258064516
87,0,0,NAmerica,2014-07-13,CAD,USD,2014-08-28,False,0.74903281,20.0,1037272349,False,2014-07-14,Cupcakes,0.0,False,False,failed,2014-08-28,0.93167904,"{""web"":{""project"":""https://www.kickstarter.com/projects/167519393/cupcakes-1?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/167519393/cupcakes-1/rewards""}}",0.0,Small Batch,food/small batch,ON,46,0.43478260869565216
88,102,17723,NAmerica,2018-10-10,USD,USD,2019-03-24,False,1.0,15000.0,1623104523,False,2019-02-22,Venus Melite (Venus of Honey),17723.0,True,True,successful,2019-03-24,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/scottelyman/venus-melite-venus-of-honey?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/scottelyman/venus-melite-venus-of-honey/rewards""}}",17723.0,Shorts,film & video/shorts,Malta Xlokk,165,90.9090909090909
89,2,156,NAmerica,2015-02-21,USD,USD,2015-04-01,False,1.0,3000.0,51849449,False,2015-02-24,MENTANA Calendar Project,156.0,False,False,failed,2015-04-01,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1406167122/mentana-calendar-project?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1406167122/mentana-calendar-project/rewards""}}",156.0,People,photography/people,MT,39,76.92307692307692
90,73,10294,NAmerica,2018-09-21,USD,USD,2018-10-16,False,1.0,10000.0,294109630,False,2018-09-24,Rich Elixirs Storefront!,10294.0,True,False,successful,2018-10-16,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/richelixirs/rich-elixirs-storefront?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/richelixirs/rich-elixirs-storefront/rewards""}}",10294.0,Drinks,food/drinks,CA,25,400.0
91,54,20135,NAmerica,2018-02-11,USD,USD,2018-03-14,False,1.0,20000.0,1571971371,False,2018-02-12,Get KGVM on the air,20135.0,True,False,successful,2018-03-14,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1134362498/get-kgvm-on-the-air?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1134362498/get-kgvm-on-the-air/rewards""}}",20135.0,Radio & Podcasts,publishing/radio & podcasts,MT,31,645.1612903225806
92,158,26152,Aus,2017-02-17,AUD,USD,2017-05-14,False,0.71882768,35000.0,1368014698,False,2017-04-09,NEON // A Heart Racing Motion Picture,35408.0,True,False,successful,2017-05-14,0.75000469,"{""web"":{""project"":""https://www.kickstarter.com/projects/787309379/neon-a-heart-racing-motion-picture?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/787309379/neon-a-heart-racing-motion-picture/rewards""}}",26556.16606352,Shorts,film & video/shorts,VIC,86,406.9767441860465
